interneuron_id,cluster,hub_score,target_score,n_mn_targets,integration_score_norm,n_muscle_types,cluster_score,dn_score,n_dn_inputs,composite_score,neuron_name,rank,priority_tier
720575941524114276,5,93.10344827586209,93.10344827586206,27,89.47368421052632,2.0,84.87940630797773,16.666666666666668,35,71.212289568525,720575941524114276,1,Tier 1: High Priority
720575941511393233,5,86.20689655172345,86.20689655172414,25,100.0,2.0,84.87940630797773,13.80952380952381,29,70.53430149489242,720575941511393233,2,Tier 1: High Priority
720575941671138727,5,72.41379310344765,72.41379310344827,21,78.94736842105263,2.0,84.87940630797773,46.666666666666664,98,70.40012985890591,720575941671138727,3,Tier 1: High Priority
720575941623108298,5,68.96551724137906,68.96551724137932,20,84.21052631578948,2.0,84.87940630797773,44.285714285714285,93,69.82304058399461,720575941623108298,4,Tier 1: High Priority
720575941457802480,4,86.20689655172345,86.20689655172414,25,57.89473684210526,2.0,100.0,26.19047619047619,55,68.98863538155713,720575941457802480,5,Tier 1: High Priority
720575941474741819,4,68.96551724137906,68.96551724137932,20,73.6842105263158,2.0,100.0,27.142857142857142,57,67.21221156339116,720575941474741819,6,Tier 1: High Priority
720575941669049587,4,100.0,100.0,29,47.36842105263158,2.0,100.0,5.238095238095238,11,65.78320802005013,720575941669049587,7,Tier 1: High Priority
720575941437525589,4,65.51724137930974,65.51724137931035,19,84.21052631578948,2.0,100.0,6.666666666666667,14,63.16394434361749,720575941437525589,8,Tier 1: High Priority
720575941564147346,4,100.0,100.0,29,36.8421052631579,2.0,100.0,2.857142857142857,6,63.0827067669173,720575941564147346,9,Tier 1: High Priority
720575941456348575,2,62.068965517241146,62.06896551724138,18,63.1578947368421,2.0,100.0,22.857142857142858,48,61.966554316826475,720575941456348575,10,Tier 1: High Priority
720575941450532174,3,48.27586206896534,48.275862068965516,14,73.6842105263158,2.0,92.67161410018554,17.61904761904762,37,56.79226615576105,720575941450532174,11,Tier 1: High Priority
720575941527126712,4,55.172413793103246,55.172413793103445,16,63.1578947368421,2.0,100.0,1.4285714285714286,3,54.54044594244225,720575941527126712,12,Tier 1: High Priority
720575941516099500,4,82.75862068965488,82.75862068965517,24,0.0,1.0,100.0,18.571428571428573,39,54.47044334975361,720575941516099500,13,Tier 1: High Priority
720575941489677001,4,55.172413793103246,55.172413793103445,16,57.89473684210526,2.0,100.0,2.857142857142857,6,53.844957220637745,720575941489677001,14,Tier 1: High Priority
720575941515619939,4,86.20689655172345,86.20689655172414,25,5.2631578947368425,2.0,100.0,6.666666666666667,14,53.58136721113107,720575941515619939,15,Tier 1: High Priority
720575941412445332,4,65.51724137930974,65.51724137931035,19,42.10526315789474,2.0,100.0,0.9523809523809523,2,53.31432028346711,720575941412445332,16,Tier 1: High Priority
720575941490785712,4,62.068965517241146,62.06896551724138,18,31.57894736842105,2.0,100.0,9.523809523809524,20,52.317431509808934,720575941490785712,17,Tier 1: High Priority
720575941594160421,4,75.86206896551697,75.86206896551724,22,0.0,1.0,100.0,15.238095238095237,32,51.5681444991789,720575941594160421,18,Tier 1: High Priority
720575941457686512,4,41.37931034482744,41.37931034482759,12,63.1578947368421,2.0,100.0,5.238095238095238,11,51.35489586034046,720575941457686512,19,Tier 1: High Priority
720575941517770412,4,68.96551724137906,68.96551724137932,20,15.789473684210526,2.0,100.0,10.0,21,51.347549909255825,720575941517770412,20,Tier 1: High Priority
720575941563314486,4,62.068965517241146,62.06896551724138,18,36.8421052631579,2.0,100.0,0.9523809523809523,2,51.227205945899165,720575941563314486,21,Tier 1: High Priority
720575941571427323,4,62.068965517241146,62.06896551724138,18,31.57894736842105,2.0,100.0,3.8095238095238093,8,50.8888600812375,720575941571427323,22,Tier 1: High Priority
720575941449617230,4,51.72413793103392,51.724137931034484,15,47.36842105263158,2.0,100.0,3.3333333333333335,7,50.82425892316983,720575941449617230,23,Tier 1: High Priority
720575941513160697,5,58.62068965517184,58.62068965517241,17,52.63157894736842,2.0,84.87940630797773,5.714285714285714,12,50.760945691591104,720575941513160697,24,Tier 1: High Priority
720575941551389979,4,65.51724137930974,65.51724137931035,19,26.31578947368421,2.0,100.0,3.3333333333333335,7,50.751663641863104,720575941551389979,25,Tier 1: High Priority
720575941431072137,4,58.62068965517184,58.62068965517241,17,36.8421052631579,2.0,100.0,2.380952380952381,5,50.54986604442123,720575941431072137,26,Tier 1: High Priority
